date,open,close,high,low,volume,turnover
2025-10-23,32.940,33.660,33.970,32.250,897373.000,
2025-10-24,33.660,34.240,34.350,33.490,700067.000,
2025-10-27,34.630,35.240,35.860,34.480,998300.000,
2025-10-28,35.380,37.240,38.000,34.820,1535137.000,
2025-10-29,36.850,39.000,39.430,36.520,1358788.000,
2025-10-30,39.180,40.940,42.100,38.770,1696584.000,
2025-10-31,41.770,39.870,44.740,39.870,2179747.000,
2025-11-03,40.680,40.310,41.270,38.750,1528599.000,
2025-11-04,40.910,39.560,41.350,39.300,1049012.000,
2025-11-05,38.250,40.190,40.970,37.800,1199009.000,
2025-11-06,40.090,39.990,41.310,39.590,964771.000,
2025-11-07,43.000,43.710,43.990,41.800,2247326.000,
2025-11-10,44.000,44.990,46.900,43.710,2471986.000,
2025-11-11,43.500,43.600,46.200,43.500,1767557.000,
2025-11-12,42.500,42.910,43.500,40.500,1660930.000,
2025-11-13,43.500,47.200,47.200,43.200,1432491.000,
2025-11-14,48.990,46.610,49.780,46.580,2314783.000,
2025-11-17,47.370,47.590,48.250,45.300,1919918.000,
2025-11-18,46.770,42.830,46.800,42.830,1728775.000,
2025-11-19,42.550,44.850,44.970,42.050,1577848.000,
2025-11-20,45.480,44.330,47.870,44.280,1793332.000,
2025-11-21,42.000,39.910,42.990,39.910,1591175.000,
2025-11-24,39.800,38.500,39.860,37.260,1288294.000,
2025-11-25,38.500,40.180,40.600,37.730,1342437.000,
2025-11-26,39.780,39.570,40.240,39.000,861516.000,
2025-11-27,39.500,40.640,41.600,39.500,1084193.000,
2025-11-28,40.480,41.250,41.930,40.130,930887.000,
2025-12-01,41.470,42.390,44.270,41.450,1377771.000,
2025-12-02,41.390,41.020,42.300,40.920,743816.000,
2025-12-03,41.110,39.980,41.850,39.370,739409.000,
2025-12-04,39.750,39.250,39.950,39.080,477015.000,
2025-12-05,39.250,38.590,39.440,38.450,551498.000,
2025-12-08,37.960,39.800,40.200,37.720,793501.000,
2025-12-09,39.480,39.960,40.950,38.710,704430.000,
2025-12-10,39.900,39.690,40.410,38.650,614782.000,
2025-12-11,40.110,39.700,41.200,39.500,789215.000,
2025-12-12,40.110,38.230,40.230,36.850,1054091.000,
2025-12-15,37.950,38.120,39.070,37.730,500244.000,
2025-12-16,38.110,37.260,38.370,36.550,520680.000,
2025-12-17,37.770,39.980,40.370,37.650,1163971.000,
2025-12-18,39.900,38.230,40.260,38.130,733623.000,
2025-12-19,38.410,38.040,38.650,37.480,585433.000,
2025-12-22,38.190,38.830,39.250,38.130,598825.000,
2025-12-23,39.070,42.470,42.710,38.900,1860996.000,
2025-12-24,42.480,43.530,44.390,42.480,1448717.000,
2025-12-25,42.610,43.030,43.510,42.020,771622.000,
2025-12-26,44.050,45.740,46.410,43.340,1497214.000,
2025-12-29,45.000,44.000,45.220,42.920,1210769.000,
2025-12-30,43.050,45.360,45.500,42.440,1036385.000,
2025-12-31,45.500,46.330,46.830,45.130,1134037.000,
2026-01-05,48.600,48.040,48.880,46.000,1717007.000,
2026-01-06,47.500,47.440,49.150,46.600,1394621.000,
2026-01-07,47.450,45.490,47.990,45.000,1446305.000,
2026-01-08,45.040,44.400,45.730,43.930,934428.000,
2026-01-09,44.010,44.440,45.300,43.610,748673.000,
2026-01-12,44.580,43.890,45.450,43.200,986951.000,"{'nd': '2025', 'fh_sh': '0.5', 'djr': '2026-01-09', 'cqr': '2026-01-12', 'FHcontent': '10派0.5元'}"
2026-01-13,43.910,43.550,44.970,43.300,927724.000,
2026-01-14,43.210,43.050,44.000,42.500,868293.000,
2026-01-15,42.680,44.110,44.980,42.510,930478.000,
2026-01-16,44.120,43.860,44.880,43.660,695341.000,
2026-01-19,43.500,43.680,44.540,43.360,565524.000,
2026-01-20,44.100,43.120,44.270,42.100,628318.000,
2026-01-21,43.000,43.470,44.000,42.790,481071.000,
2026-01-22,43.520,43.590,44.500,43.190,485090.000,
2026-01-23,43.620,44.250,44.390,43.530,669766.000,
2026-01-26,44.740,43.410,44.770,43.350,609011.000,
2026-01-27,43.170,41.600,43.600,39.760,948452.000,
2026-01-28,41.420,41.830,42.180,41.010,537386.000,
2026-01-29,41.780,41.150,42.400,40.960,496633.000,
2026-01-30,40.950,40.710,41.080,39.550,452791.000,
2026-02-02,40.560,40.040,41.500,40.020,403002.000,
2026-02-03,40.500,40.790,40.830,39.750,416218.000,
2026-02-04,40.800,40.350,40.830,39.700,336905.000,
2026-02-05,40.090,39.350,40.450,39.150,334884.000,
2026-02-06,38.870,41.780,42.480,38.700,889835.000,
2026-02-09,42.100,41.350,42.140,40.800,539413.000,
2026-02-10,41.140,40.910,41.430,40.750,278420.000,
2026-02-11,40.890,41.510,41.810,40.660,481674.000,
2026-02-12,41.000,42.000,42.150,40.500,484539.000,
2026-02-13,41.540,43.250,43.990,41.540,672987.000,
2026-02-24,43.680,43.370,44.300,43.060,533900.000,
2026-02-25,43.370,44.000,44.970,43.360,734024.000,
2026-02-26,44.680,42.390,44.680,42.210,743842.000,
2026-02-27,42.100,42.280,42.630,41.720,413691.000,
2026-03-02,41.140,41.390,42.390,41.050,431963.000,
2026-03-03,41.390,40.620,42.000,40.400,518646.000,
2026-03-04,40.360,40.550,41.350,40.090,338449.000,
2026-03-05,41.240,42.190,43.260,41.240,692037.000,
2026-03-06,42.610,41.900,43.000,41.380,414666.000,
2026-03-09,40.640,43.360,43.460,39.510,866607.000,
2026-03-10,44.630,45.150,46.000,44.630,1281286.000,
2026-03-11,45.550,48.790,49.230,44.980,1635641.000,
2026-03-12,48.000,48.630,49.270,47.550,1109731.000,
2026-03-13,48.370,48.770,51.000,48.070,1279642.000,
2026-03-16,49.030,47.850,49.760,47.500,839030.000,
2026-03-17,47.950,45.580,48.330,45.360,778341.000,
2026-03-18,45.910,44.330,45.980,43.730,621258.000,
2026-03-19,43.540,41.360,43.730,41.030,843468.000,
2026-03-20,41.510,42.800,45.160,41.110,1149260.000,
2026-03-23,42.040,43.290,44.990,42.040,1059949.000,
2026-03-24,44.000,43.460,44.320,41.100,898232.000,
2026-03-25,43.790,43.260,43.870,42.180,788086.000,
2026-03-26,43.040,44.490,46.240,42.910,1216673.000,
2026-03-27,43.900,46.110,46.880,43.630,1414491.000,
2026-03-30,47.230,48.170,48.550,45.890,1527574.000,
2026-03-31,47.500,46.000,47.980,45.700,1002658.000,
2026-04-01,46.510,45.750,46.990,44.500,910608.000,
2026-04-02,45.120,44.810,46.800,44.440,731651.000,
2026-04-03,45.070,43.480,45.970,42.710,723010.000,
2026-04-07,43.660,43.700,44.660,43.000,560030.000,
